Região,Temperatura,Umidade,Tipo de Solo,Inclinação,Chuva,Vibração,Risco,Nivel de Risco
D,38.49151148375728,71.16416089864029,Argiloso,Moderada,Sem chuva,0.20220946078168808,2.8167947707720695,Baixo
B,28.80548237470979,44.369646638818175,Rochoso,Moderada,Chovendo,0.4351742012015192,3.126735274155471,Baixo
B,35.213311400754115,51.748333584269645,Rochoso,Leve,Chovendo,0.5864357232668715,3.3123705348108645,Baixo
A,22.509768742574725,65.1939993550301,Argiloso,Leve,Sem chuva,0.4001168111095018,2.00609100637839,Baixo
C,30.732710415414736,74.53734001999436,Rochoso,Leve,Sem chuva,1.0430463876422489,3.459024912569221,Médio
C,26.83375914010049,55.093147490408896,Argiloso,Leve,Sem chuva,0.5006807159577129,1.1015143903257008,Baixo
D,30.955733185099316,47.51735893388458,Argiloso,Moderada,Sem chuva,0.7244708410646651,0.6918329124226872,Baixo
A,24.672226862454735,60.64633993213496,Rochoso,Moderada,Sem chuva,0.07134901190896588,1.5034085680089546,Baixo
A,22.358359517260432,58.750986165606996,Arenoso,Leve,Chovendo,0.43185475966602943,4.63187456567733,Médio
B,28.105162574136443,50.38628275403451,Arenoso,Moderada,Sem chuva,0.41426224512427173,0.9368238475178795,Baixo
A,21.778011723610618,78.11012694118165,Rochoso,Leve,Chovendo,0.46844230783505064,4.4946274396387915,Médio
B,32.77113598767781,44.07291596779332,Arenoso,Moderada,Chovendo,0.48419141444518293,4.18057200527834,Médio
B,27.099121549131883,70.73641513552252,Rochoso,Moderada,Sem chuva,0.7039802058954878,3.6437772026152073,Médio
C,30.301954763732912,58.68315445484809,Arenoso,Leve,Sem chuva,0.5817017347137844,2.014444368257882,Baixo
D,34.76095754661674,62.07192015057993,Argiloso,Leve,Sem chuva,0.34984051734850097,2.84976964595344,Baixo
C,21.175021953614685,57.02694857933402,Argiloso,Leve,Chovendo,0.887946889042112,5.131472612543891,Médio
A,31.582126357859998,43.91250743085742,Arenoso,Moderada,Chovendo,0.936599664774698,5.059221248267096,Médio
B,28.128741002664185,73.61723616880701,Arenoso,Leve,Sem chuva,0.42771781184460417,2.9491008685565343,Baixo
B,24.77472512169332,73.97096967471182,Argiloso,Leve,Sem chuva,0.584539076966012,3.5053727841230455,Médio
A,23.281511354164046,79.26293684031273,Argiloso,Moderada,Sem chuva,0.13871252903725526,4.303587936053894,Médio
A,25.293017342369218,71.6297069914031,Rochoso,Forte,Sem chuva,0.533552298574555,3.5102248682345727,Médio
A,28.23942845380476,74.65733606801,Argiloso,Forte,Chovendo,0.7150905609716357,8.047677042984258,Alto
D,32.35777421576201,42.69986077983301,Arenoso,Moderada,Sem chuva,0.9708139661837072,1.1714863164678584,Baixo
C,34.119278329773294,47.79975649975595,Argiloso,Leve,Sem chuva,0.7159022020719779,1.1153045065178142,Baixo
B,29.415931805973116,67.31932653147473,Rochoso,Forte,Sem chuva,0.5652607547855889,3.347940431226463,Baixo
A,32.53799290714321,43.40361165153321,Arenoso,Leve,Chovendo,0.3776439059704402,2.856716563467363,Baixo
B,28.510350423299805,77.812224704962,Argiloso,Moderada,Sem chuva,0.4903249854643528,3.9685554637273017,Médio
B,30.96106471802909,55.870193183609274,Rochoso,Leve,Chovendo,0.5066013996711435,2.9732011321849274,Baixo
C,27.690540129050095,53.264101128298755,Arenoso,Moderada,Sem chuva,0.4695267649129423,0.8202700266550909,Baixo
D,25.718196480043073,63.537485265031975,Rochoso,Leve,Chovendo,0.49625221335945047,4.243990755450615,Médio
B,34.290874639537115,48.692920859405625,Argiloso,Leve,Sem chuva,0.27583603200211465,1.1683276544039203,Baixo
A,28.947663670963586,64.46143564004007,Argiloso,Forte,Chovendo,0.45258479038383653,6.267320206461255,Alto
C,29.05161223403056,79.9283187705141,Rochoso,Leve,Sem chuva,0.5087603651282002,3.1903518783464864,Baixo
C,32.646509392244525,47.68099247644948,Arenoso,Leve,Sem chuva,0.49533292712953353,0.5538269404345786,Baixo
C,33.243390764160594,78.0535154655442,Arenoso,Moderada,Chovendo,0.16813109601170978,7.6379583881533115,Alto
A,26.30977042547244,45.711778749759674,Rochoso,Moderada,Chovendo,0.24029799878836708,2.0609405589260916,Baixo
B,17.436763267669143,47.29771855618643,Argiloso,Moderada,Chovendo,1.0922681641996095,4.531557561513756,Médio
C,37.07661118660411,71.40986025201695,Rochoso,Moderada,Chovendo,0.4385124309734612,5.29959278199791,Médio
B,25.569806288236634,44.70776312385303,Argiloso,Leve,Sem chuva,0.5660162559987462,0.5011070000907227,Baixo
D,22.740908702432996,65.79839730514618,Arenoso,Forte,Sem chuva,0.32532376007031955,2.515568571731028,Baixo
A,37.20007882710286,71.22460806471734,Argiloso,Moderada,Sem chuva,0.9405297265067282,4.422321840899759,Médio
C,26.334159888159245,63.88994674290676,Arenoso,Forte,Chovendo,0.8505740127076439,7.528342983242,Alto
D,28.439144816105493,40.609326058303566,Rochoso,Moderada,Chovendo,0.5391928642394134,2.8026592965038337,Baixo
C,25.784803678664545,77.39537059501095,Arenoso,Forte,Chovendo,0.5454718692608415,9.093516363632265,Alto
B,28.223326215331433,41.38335113724118,Rochoso,Forte,Chovendo,0.7480940004227274,3.1483969756508583,Baixo
A,31.84650897319662,53.077171629673025,Arenoso,Leve,Chovendo,0.2910534085600308,3.833493616128215,Médio
C,34.434159135512076,66.52020473670478,Rochoso,Forte,Chovendo,0.5478751267088421,6.252851655718166,Alto
A,31.703139316490095,61.523006493627186,Argiloso,Moderada,Sem chuva,0.5810036386761878,2.1241816296197977,Baixo
A,31.039761406720107,74.33618500817042,Argiloso,Moderada,Chovendo,0.4624756864498068,6.796705006039343,Alto
A,25.69436096358201,48.22144173996858,Arenoso,Forte,Sem chuva,0.48395375479345826,1.2644576181624951,Baixo
D,26.874200171771896,52.81912312032013,Arenoso,Moderada,Sem chuva,0.08455713498446484,1.0314787727327568,Baixo
B,29.62728505435315,71.04494393373534,Rochoso,Leve,Chovendo,0.8079316448096245,5.136891751234618,Médio
C,25.855781276277884,44.97122211456082,Rochoso,Forte,Sem chuva,0.7745432107942564,0.5409270759339243,Baixo
D,27.10372913275195,41.96901400383934,Argiloso,Moderada,Sem chuva,0.6533676930883199,0.4336411551179187,Baixo
D,27.987380848220006,60.81171976154281,Argiloso,Forte,Sem chuva,0.5588876054309875,1.6852108983728504,Baixo
D,30.816633876031,78.10893174527592,Arenoso,Moderada,Sem chuva,0.38219819465198085,4.802102582275054,Médio
C,29.402688204376787,68.96770594411782,Arenoso,Forte,Chovendo,0.3782343206155349,8.07295668259703,Alto
D,30.743301132514944,60.237539222016665,Argiloso,Forte,Chovendo,0.15759851838356248,5.118117454019571,Médio
C,26.170076410347537,50.62405433896725,Rochoso,Forte,Sem chuva,0.5507878891601169,1.4980375013425737,Baixo
B,24.478037068962273,51.998036594870314,Rochoso,Forte,Chovendo,0.21899361415579585,3.7822815583062637,Médio
C,26.394171832978365,65.11429663526982,Argiloso,Moderada,Sem chuva,0.11215659550693714,1.7279025560226586,Baixo
D,30.812760637024624,61.40584385018238,Rochoso,Leve,Sem chuva,0.33825404319419405,1.5590962865914846,Baixo
D,24.485192327618073,73.08965034436399,Argiloso,Moderada,Sem chuva,0.1857149613557709,2.9129066297368817,Baixo
B,32.67984467252542,53.36952828635392,Rochoso,Moderada,Chovendo,0.49377260524769606,3.589357473285494,Médio
B,30.940833244990593,68.22063514588201,Rochoso,Forte,Sem chuva,0.3641792609421055,2.5781790112860423,Baixo
D,27.983451719556022,66.18602646121403,Rochoso,Forte,Sem chuva,0.4585854309287003,2.7335120975212215,Baixo
D,27.45379583587561,72.169029108496,Rochoso,Moderada,Sem chuva,0.4131359481687496,2.6989081751750232,Baixo
C,23.268873042753654,68.0081349912742,Argiloso,Forte,Chovendo,0.3123249241524956,6.449230385140076,Alto
A,20.767825021661285,76.24196101825567,Argiloso,Moderada,Chovendo,0.9049235786515809,7.4317254418651775,Alto
A,29.184588627309576,79.69680584988592,Arenoso,Forte,Sem chuva,0.7775120484551388,5.946716228110447,Alto
A,28.285744265825784,47.16664428251097,Argiloso,Forte,Sem chuva,0.07974753867974815,0.5581829298875873,Baixo
D,24.426099727950017,67.09146356750813,Arenoso,Moderada,Sem chuva,0.22633328458533722,2.854869925388297,Baixo
A,27.22986639517905,43.39744447688872,Argiloso,Forte,Sem chuva,0.4339664729156489,0.0,Baixo
D,25.43027145818172,53.39606540591079,Arenoso,Leve,Chovendo,0.6817727010289599,5.464615746950631,Médio
A,28.402617372462505,71.73736540273934,Argiloso,Moderada,Chovendo,0.6377730958438738,6.997583902006735,Alto
B,25.446056428276826,61.61827507152348,Arenoso,Moderada,Chovendo,0.6236239009803471,5.857267643292234,Alto
A,35.12539994201551,56.81394330787926,Arenoso,Leve,Sem chuva,0.6755547599496885,2.0112017662749526,Baixo
B,30.244244042305166,45.932735380050886,Argiloso,Moderada,Sem chuva,0.24216912628733409,0.5945106288917582,Baixo
C,29.36323544506088,48.9810628256765,Argiloso,Forte,Sem chuva,0.2709938396254746,0.04056289093848792,Baixo
B,17.010753811594107,61.85831751846414,Argiloso,Leve,Sem chuva,0.4404690416231559,2.321675733016166,Baixo
B,31.713912587018115,71.29296502790285,Rochoso,Leve,Sem chuva,0.7620740038753478,2.3032673912708113,Baixo
C,24.79080474316994,51.01750476329069,Argiloso,Moderada,Chovendo,0.6685574794730227,4.732721565350893,Médio
D,26.35790077325873,58.74610769930405,Rochoso,Leve,Sem chuva,0.6998687512492022,2.31599063465186,Baixo
D,34.64292853617122,62.71124767684655,Argiloso,Moderada,Sem chuva,0.5786215566979621,3.4606527139855805,Médio
C,25.89874805605517,46.11698802784733,Arenoso,Moderada,Chovendo,0.16475914164196057,3.4746744797851083,Médio
A,27.249316786863634,71.87613334075124,Arenoso,Moderada,Sem chuva,0.7697274200461578,3.968057707502798,Médio
D,35.21416398373431,74.24437197838515,Argiloso,Moderada,Chovendo,0.1158552804890316,6.801858574968357,Alto
B,25.8114455781812,57.38026154639485,Argiloso,Moderada,Chovendo,0.4042482506787868,4.580137341610581,Médio
C,30.218409792612256,65.48731857680116,Argiloso,Moderada,Sem chuva,0.39346151111346517,2.2873703473678173,Baixo
D,29.09575660064039,76.15119782372355,Argiloso,Moderada,Sem chuva,0.37267550692841694,3.924744763815376,Médio
A,25.06444482094059,72.23108694238576,Argiloso,Forte,Sem chuva,0.5040501652349891,3.5595039945510165,Médio
D,29.716870431321464,51.845500102835416,Rochoso,Moderada,Sem chuva,0.33244849796333764,0.9606247979031431,Baixo
A,23.144015309953183,69.56620907854526,Argiloso,Moderada,Sem chuva,0.6547908882700054,3.217060832338901,Baixo
D,26.46654742210658,52.185362049756826,Argiloso,Forte,Sem chuva,1.00671091776448,2.381363001766689,Baixo
D,32.98069730705109,42.745958277052864,Arenoso,Moderada,Sem chuva,1.0488035254123453,0.7462524726695855,Baixo
D,26.93876900872289,62.27684420812513,Argiloso,Leve,Sem chuva,0.6221979014426591,2.7222678744126405,Baixo
A,28.58661211083864,40.007010470286446,Arenoso,Forte,Sem chuva,0.5571809185751857,0.0,Baixo
C,31.914708159261636,43.853042394682056,Arenoso,Leve,Chovendo,0.35048338702112525,3.373385140727333,Médio
A,33.10990836180703,60.00769035225531,Rochoso,Forte,Chovendo,0.09009001629389789,5.151549166109804,Médio
D,29.42456617269437,48.39062811524096,Rochoso,Moderada,Chovendo,0.6294992871771157,2.973093472723912,Baixo
A,27.388031068624095,69.13710340375823,Rochoso,Forte,Chovendo,0.8965460401331223,7.2559062942875565,Alto
A,29.23035447325594,64.15981996180608,Argiloso,Forte,Sem chuva,0.19995219942450707,2.640822884262004,Baixo
A,22.15043763464044,67.46142198153909,Argiloso,Moderada,Chovendo,0.28616717743106623,5.360105814237139,Médio
D,26.31280166827482,48.36118405959975,Arenoso,Forte,Chovendo,0.42549716955314404,4.314958689728981,Médio
A,22.577945982876955,61.999529029901026,Rochoso,Forte,Sem chuva,0.17756450609224578,2.0370528971022903,Baixo
B,28.32226282673135,45.7538771436436,Arenoso,Moderada,Chovendo,0.26650849917865654,3.089158902771733,Baixo
D,30.337771933413205,44.164036169291876,Arenoso,Moderada,Chovendo,1.0893301332800711,4.453992335776578,Médio
D,19.870089738332155,61.88959989700347,Argiloso,Moderada,Sem chuva,0.3045257498394012,1.5023985454376296,Baixo
D,38.03481805954242,70.49876809470902,Argiloso,Leve,Chovendo,1.0269713043422966,5.910412249053875,Alto
B,35.654256929342885,78.77216483139895,Rochoso,Forte,Sem chuva,0.25417228185578844,4.267069580840127,Médio
C,27.365015954422805,63.45933077103052,Arenoso,Forte,Chovendo,0.6760143444722276,7.531759722101348,Alto
B,29.093638689053357,55.72298029356931,Argiloso,Moderada,Chovendo,0.3814588701828004,4.814123751058143,Médio
A,28.209518428342925,41.02216016514277,Arenoso,Moderada,Sem chuva,0.78043728476436,0.6728371678405176,Baixo
B,27.435055330154146,77.28909965112152,Arenoso,Leve,Chovendo,0.6304073143183291,7.226161525300554,Alto
A,25.449493880461517,64.29709524050409,Arenoso,Forte,Chovendo,0.8463987687763533,7.359793289677973,Alto
A,24.450025159360816,58.7015151850345,Argiloso,Moderada,Sem chuva,0.7833018092407641,2.125897869795458,Baixo
B,36.58209627157986,65.82719809269568,Arenoso,Moderada,Sem chuva,0.8848673770510727,3.5341156208689717,Médio
C,18.864165413475536,48.73659948141707,Argiloso,Moderada,Chovendo,0.8241812904092405,4.293820666582901,Médio
D,22.63506655684646,72.5399348545895,Argiloso,Leve,Sem chuva,0.283860829012741,3.1430470394175467,Baixo
C,25.43825851254217,57.23720702378009,Rochoso,Moderada,Sem chuva,0.4228698055944902,1.3678387701683727,Baixo
D,21.65164174981041,41.05203163436257,Argiloso,Moderada,Sem chuva,0.7571385942928205,0.4290461335785106,Baixo
D,25.209599908523895,53.022447177631435,Arenoso,Moderada,Sem chuva,0.5056848567306127,1.043508552596647,Baixo
B,34.01414876788406,46.388593374387746,Arenoso,Leve,Sem chuva,0.7333899531849014,0.8778923411597164,Baixo
D,26.24409241462907,45.121128767703425,Arenoso,Forte,Chovendo,0.5524033648592026,4.161365420726455,Médio
D,24.7735526477763,61.96193250125198,Rochoso,Forte,Sem chuva,0.7176509538396383,2.038793687118622,Baixo
A,28.409234420426287,64.26962715951666,Rochoso,Moderada,Sem chuva,1.0912538069724196,3.0719258669723826,Baixo
D,37.75745634924512,78.11751163320963,Argiloso,Forte,Chovendo,0.18633241298220068,8.30104990102863,Alto
C,35.22963592740013,51.733416689199686,Arenoso,Moderada,Sem chuva,0.37609702250716404,0.8826307868780722,Baixo
B,33.59747137557644,64.53897037949093,Argiloso,Moderada,Sem chuva,0.6057837381538008,2.919695712820012,Baixo
B,26.245094127458227,55.75611132805149,Argiloso,Leve,Chovendo,0.3970462496752192,3.889540198417917,Médio
B,25.702145260335797,74.22917227812258,Rochoso,Forte,Chovendo,0.3605701296579092,6.188413046285031,Alto
B,24.304861593346352,51.317221976021784,Argiloso,Leve,Sem chuva,0.9080375718522391,0.681732146369469,Baixo
D,21.667707016809537,65.99825625352082,Arenoso,Moderada,Sem chuva,0.281732708047204,3.5160131019835563,Médio
B,31.993741763319214,63.92533644697559,Argiloso,Forte,Sem chuva,0.0689499953123842,2.4003940033400304,Baixo
C,22.410546351404964,49.75759502957416,Arenoso,Moderada,Sem chuva,0.5662036795276156,1.2995473588816355,Baixo
D,26.193164094429864,68.97110644396614,Rochoso,Moderada,Sem chuva,0.38635504337897103,3.3011214008163816,Baixo
D,26.131038210177238,40.05057341847415,Argiloso,Leve,Chovendo,0.5543141060252811,2.7537496194605073,Baixo
D,24.46217111999144,44.780547897260874,Arenoso,Forte,Chovendo,0.2803762814578994,3.5938412969969478,Médio
B,24.28609583230421,60.24114334035323,Argiloso,Moderada,Sem chuva,0.5560500728500245,2.343421492381913,Baixo
D,22.88423968504329,60.81631013648503,Rochoso,Moderada,Chovendo,0.6654244637118656,4.124484243462885,Médio
B,28.87304796394087,76.2857282349581,Argiloso,Forte,Sem chuva,0.2382893719234547,4.979904501196997,Médio
A,36.643164168800226,62.92592181268718,Argiloso,Leve,Sem chuva,0.5632736896282852,2.1548144020058837,Baixo
C,32.944905072178976,73.1258519312428,Arenoso,Forte,Sem chuva,0.6905343166616502,4.8249040931139,Médio
A,28.30465151713796,45.52080666532147,Rochoso,Forte,Chovendo,0.324464353588043,2.70503780062799,Baixo
A,25.953650037429068,66.43707051988906,Argiloso,Leve,Chovendo,0.26479491329418353,5.0459422126841,Médio
B,36.1596359544134,60.20049204164346,Argiloso,Moderada,Sem chuva,0.6872439318547888,2.128449726965907,Baixo
D,27.517406036861626,75.73295362082877,Argiloso,Leve,Sem chuva,0.7580263474190803,4.19519811948109,Médio
B,25.03847012778235,75.7111948065621,Arenoso,Moderada,Sem chuva,0.44294241735742357,4.624723663592682,Médio
B,25.68406904870258,65.28736535834477,Arenoso,Forte,Chovendo,0.5639061970014327,6.923621077175482,Alto
A,23.31520970015589,73.01137220822136,Rochoso,Moderada,Sem chuva,1.0543721661089773,3.6839154564754897,Médio
A,27.44169371760399,51.46491183567555,Argiloso,Forte,Sem chuva,1.231541805759289,1.9898724357790019,Baixo
A,32.8575260884287,57.96272817460229,Arenoso,Leve,Sem chuva,0.41617904625380414,1.560696832524545,Baixo
C,24.453758737766123,66.33590105853007,Rochoso,Leve,Sem chuva,0.4736921433513971,2.772474089366757,Baixo
A,26.905250801659136,56.78690570263069,Argiloso,Leve,Chovendo,0.4730676733722537,3.5989289864482874,Médio
A,32.87322835409191,64.39756116430875,Argiloso,Moderada,Chovendo,0.6306871514337447,5.834034554591832,Alto
C,29.480684391769934,49.80649623909554,Argiloso,Leve,Chovendo,0.6181773048257874,3.9180764756812136,Médio
D,27.337876964283517,61.61517326621741,Argiloso,Leve,Sem chuva,0.7913768290910732,2.7056985786520404,Baixo
D,29.13468011945611,50.521848703094676,Argiloso,Moderada,Sem chuva,0.31428685048702365,0.7582730082524518,Baixo
C,27.767787198972243,68.20483335060644,Argiloso,Moderada,Chovendo,0.2702125126062569,5.756494154542125,Alto
D,31.20804658889456,77.3532993998925,Rochoso,Leve,Sem chuva,0.569862986998819,2.4863749922287854,Baixo
A,29.061186326470196,47.940754035182614,Arenoso,Leve,Sem chuva,0.6177924405608826,0.721936199397291,Baixo
A,23.680082910939383,50.283685635707776,Rochoso,Leve,Sem chuva,0.6129402090343153,1.0903019639943012,Baixo
D,27.587654064790296,40.213792670693664,Arenoso,Leve,Sem chuva,0.4105685526953735,0.1960754300658506,Baixo
D,23.809421567743776,49.95733360183905,Argiloso,Moderada,Sem chuva,0.48513234882703127,1.551569417227335,Baixo
B,31.793528702567006,76.52401101694053,Arenoso,Forte,Chovendo,0.9699867521846727,10.124983179325953,Alto
A,34.98219741301404,79.74621098488296,Arenoso,Moderada,Sem chuva,0.37799653831058333,4.686409262252062,Médio
B,31.17967855047549,75.36819629913467,Arenoso,Forte,Chovendo,0.19949859545048032,8.849176086585915,Alto
B,26.316707121147836,71.85358664434212,Arenoso,Forte,Chovendo,0.2990334402868832,7.370087819573686,Alto
D,36.27631584003895,42.310813222014644,Arenoso,Moderada,Chovendo,0.7358431294848227,4.020718632552317,Médio
A,16.887727039055427,52.05089191621346,Argiloso,Moderada,Sem chuva,0.15199971071808518,0.22700092979474168,Baixo
A,29.336569069647275,48.009382670525085,Argiloso,Forte,Sem chuva,0.3335156870248013,0.2985346890724041,Baixo
A,31.469975876093862,47.73556245211147,Argiloso,Forte,Sem chuva,0.5550363140189785,0.0,Baixo
B,34.35163966199107,76.2544386488795,Argiloso,Moderada,Chovendo,0.527184641881709,7.267823092417767,Alto
D,27.05090651777822,50.69459275499098,Argiloso,Leve,Chovendo,0.2531797599531047,3.6901555649628754,Médio
C,24.77143224623624,61.917517243791764,Argiloso,Moderada,Chovendo,0.8462216996431098,5.571549959215476,Alto
A,26.45417137857775,77.89987171454683,Arenoso,Forte,Sem chuva,0.5236541736309006,5.397912167924762,Médio
A,32.78230593038361,63.441718277347206,Argiloso,Leve,Sem chuva,0.42042814926910704,2.4657215355450774,Baixo
